call_id,started_at,language,intent,claim_id,agent_version,asr_confidence_avg,duration_sec,avg_response_ms,outcome,transfer_reason
C-20260904-03224,2026-09-04 10:53:17,hi,renewal_premium,,v15,0.832,179,342,transferred_human,out_of_scope
C-20260904-03225,2026-09-04 13:01:25,hi,claim_status,CL7735530,v15,0.888,136,482,transferred_human,out_of_scope
C-20260904-03226,2026-09-04 13:56:01,hi,claim_status,CLM-2026-92414,v15,0.837,161,1092,transferred_human,agent_could_not_resolve
C-20260904-03227,2026-09-04 16:52:04,hi,claim_status,CLM-2026-63931,v15,0.797,134,1194,transferred_human,agent_could_not_resolve
C-20260904-03228,2026-09-04 13:22:06,en,claim_status,CLM-2026-24279,v15,0.948,196,1245,transferred_human,agent_could_not_resolve
C-20260904-03229,2026-09-04 11:16:53,en,claim_status,CLM-2026-26455,v15,0.932,248,1296,transferred_human,agent_could_not_resolve
C-20260904-03230,2026-09-04 15:38:40,en,claim_status,CLM-2026-31096,v15,0.951,201,1029,transferred_human,agent_could_not_resolve
C-20260904-03231,2026-09-04 11:47:46,en,policy_details,,v15,0.838,150,555,contained,
C-20260904-03232,2026-09-04 17:17:07,en,renewal_premium,,v15,0.99,185,444,transferred_human,agent_could_not_resolve
C-20260904-03233,2026-09-04 09:42:30,hi,network_hospital,,v15,0.83,41,480,contained,
C-20260904-03234,2026-09-04 09:58:51,en,claim_status,CL7838968,v15,0.894,25,477,contained,
C-20260904-03235,2026-09-04 10:45:30,hi,renewal_premium,,v15,0.834,167,427,transferred_human,caller_requested_human
C-20260904-03236,2026-09-04 13:34:39,en,network_hospital,,v15,0.918,162,477,contained,
C-20260904-03237,2026-09-04 18:16:03,en,claim_status,CLM-2026-93292,v15,0.965,158,1431,abandoned,
C-20260904-03238,2026-09-04 18:39:58,en,claim_status,CLM-2026-13441,v15,0.936,138,777,transferred_human,agent_could_not_resolve
C-20260904-03239,2026-09-04 11:44:36,en,claim_status,CLM-2026-39255,v15,0.889,187,1170,transferred_human,agent_could_not_resolve
C-20260904-03240,2026-09-04 11:47:33,en,renewal_premium,,v15,0.903,94,473,contained,
C-20260904-03241,2026-09-04 14:35:19,hi,renewal_premium,,v15,0.857,178,346,transferred_human,escalation_policy
C-20260904-03242,2026-09-04 18:18:27,en,network_hospital,,v15,0.829,96,405,contained,
C-20260904-03243,2026-09-04 17:15:16,en,renewal_premium,,v15,0.983,123,437,transferred_human,caller_requested_human
C-20260904-03244,2026-09-04 12:58:42,en,claim_status,CLM-2026-19692,v15,0.868,164,1575,transferred_human,agent_could_not_resolve
C-20260904-03245,2026-09-04 15:40:13,en,network_hospital,,v15,0.97,90,337,contained,
C-20260904-03246,2026-09-04 11:46:57,hi,network_hospital,,v15,0.925,119,423,contained,
C-20260904-03247,2026-09-04 11:18:44,en,claim_status,CLM-2026-32022,v15,0.798,207,1557,transferred_human,agent_could_not_resolve
C-20260904-03248,2026-09-04 15:41:36,en,claim_status,CLM-2026-32349,v15,0.911,161,1086,transferred_human,agent_could_not_resolve
C-20260904-03249,2026-09-04 10:32:44,en,network_hospital,,v15,0.99,133,458,transferred_human,escalation_policy
C-20260904-03250,2026-09-04 13:55:14,en,claim_status,CLM-2026-43968,v15,0.967,189,909,transferred_human,agent_could_not_resolve
C-20260904-03251,2026-09-04 16:55:30,hi,claim_status,CLM-2026-46427,v15,0.823,182,1563,transferred_human,agent_could_not_resolve
C-20260904-03252,2026-09-04 15:30:36,en,claim_status,CLM-2026-12200,v15,0.904,232,831,transferred_human,agent_could_not_resolve
C-20260904-03253,2026-09-04 14:30:34,en,claim_status,CLM-2026-96706,v15,0.952,159,1098,transferred_human,agent_could_not_resolve
C-20260904-03254,2026-09-04 11:14:55,hi,network_hospital,,v15,0.874,40,569,contained,
C-20260904-03255,2026-09-04 15:35:18,en,claim_status,CLM-2026-94353,v15,0.903,167,1413,transferred_human,agent_could_not_resolve
C-20260904-03256,2026-09-04 10:13:59,en,claim_status,CLM-2026-52156,v15,0.99,129,1146,transferred_human,agent_could_not_resolve
C-20260904-03257,2026-09-04 16:35:38,en,renewal_premium,,v15,0.942,91,598,contained,
C-20260904-03258,2026-09-04 15:45:25,en,claim_status,CL8521155,v15,0.981,75,452,contained,
C-20260904-03259,2026-09-04 10:15:51,hi,claim_status,CLM-2026-71379,v15,0.758,187,1305,transferred_human,agent_could_not_resolve
C-20260904-03260,2026-09-04 14:35:17,en,claim_status,CLM-2026-25344,v15,0.99,143,861,transferred_human,agent_could_not_resolve
C-20260904-03261,2026-09-04 10:15:27,en,renewal_premium,,v15,0.917,132,363,contained,
C-20260904-03262,2026-09-04 16:26:59,en,claim_status,CLM-2026-29239,v15,0.939,151,1464,transferred_human,agent_could_not_resolve
C-20260904-03263,2026-09-04 14:36:10,en,network_hospital,,v15,0.98,103,508,contained,
C-20260904-03264,2026-09-04 10:20:55,en,claim_status,CL8920860,v15,0.844,139,546,contained,
C-20260904-03265,2026-09-04 16:18:19,en,claim_status,CL8339488,v15,0.89,134,395,contained,
C-20260904-03266,2026-09-04 09:37:18,en,claim_status,CLM-2026-47742,v15,0.944,178,1023,transferred_human,agent_could_not_resolve
C-20260904-03267,2026-09-04 13:12:23,en,network_hospital,,v15,0.988,105,206,transferred_human,caller_requested_human
C-20260904-03268,2026-09-04 17:55:15,hi,network_hospital,,v15,0.788,75,255,contained,
C-20260904-03269,2026-09-04 09:31:57,en,policy_details,,v15,0.888,142,527,contained,
C-20260904-03270,2026-09-04 11:41:18,en,claim_status,CL7330833,v15,0.99,132,468,contained,
C-20260904-03271,2026-09-04 19:05:06,en,claim_status,CL7788294,v15,0.983,90,397,contained,
C-20260904-03272,2026-09-04 09:13:10,en,renewal_premium,,v15,0.889,218,364,transferred_human,caller_requested_human
C-20260904-03273,2026-09-04 16:53:25,en,claim_status,CLM-2026-54113,v15,0.986,185,1359,transferred_human,agent_could_not_resolve
C-20260904-03274,2026-09-04 16:53:46,en,claim_status,CLM-2026-76418,v15,0.877,135,1359,transferred_human,agent_could_not_resolve
C-20260904-03275,2026-09-04 10:04:36,en,renewal_premium,,v15,0.934,104,508,contained,
C-20260904-03276,2026-09-04 13:06:06,en,claim_status,CL7862655,v15,0.89,48,590,contained,
C-20260904-03277,2026-09-04 14:33:16,en,claim_status,CLM-2026-55342,v15,0.99,131,1314,transferred_human,agent_could_not_resolve
C-20260904-03278,2026-09-04 12:33:46,hi,claim_status,CLM-2026-32179,v15,0.91,146,1221,abandoned,
C-20260904-03279,2026-09-04 15:28:54,en,claim_status,CLM-2026-55252,v15,0.935,123,1323,transferred_human,agent_could_not_resolve
C-20260904-03280,2026-09-04 16:43:13,en,claim_status,CL7136191,v15,0.962,135,338,contained,
C-20260904-03281,2026-09-04 17:26:30,en,network_hospital,,v15,0.944,114,478,transferred_human,agent_could_not_resolve
C-20260904-03282,2026-09-04 18:50:57,en,claim_status,CL8987461,v15,0.931,216,416,abandoned,
C-20260904-03283,2026-09-04 18:16:50,en,policy_details,,v15,0.99,155,389,contained,
C-20260904-03284,2026-09-04 15:12:25,en,claim_status,CL8267108,v15,0.97,110,487,contained,
C-20260904-03285,2026-09-04 19:37:22,en,claim_status,CL8283019,v15,0.928,105,308,contained,
C-20260904-03286,2026-09-04 09:54:36,en,network_hospital,,v15,0.858,211,1153,contained,
C-20260904-03287,2026-09-04 12:28:51,en,policy_details,,v15,0.904,192,580,transferred_human,caller_requested_human
C-20260904-03288,2026-09-04 19:49:30,en,renewal_premium,,v15,0.99,54,410,contained,
C-20260904-03289,2026-09-04 11:12:22,en,claim_status,CL7944950,v15,0.885,60,419,contained,
C-20260904-03290,2026-09-04 18:25:19,en,claim_status,CLM-2026-30694,v15,0.912,116,1083,abandoned,
C-20260904-03291,2026-09-04 17:26:24,en,claim_status,CLM-2026-93819,v15,0.99,149,1314,transferred_human,agent_could_not_resolve
C-20260904-03292,2026-09-04 13:29:30,hi,policy_details,,v15,0.885,210,375,transferred_human,agent_could_not_resolve
C-20260904-03293,2026-09-04 12:07:31,en,claim_status,CLM-2026-31801,v15,0.959,195,1062,transferred_human,agent_could_not_resolve
C-20260904-03294,2026-09-04 11:43:44,en,renewal_premium,,v15,0.977,86,435,contained,
C-20260904-03295,2026-09-04 12:54:22,hi,renewal_premium,,v15,0.856,85,297,contained,
C-20260904-03296,2026-09-04 17:41:54,hi,network_hospital,,v15,0.814,132,302,contained,
C-20260904-03297,2026-09-04 11:48:41,en,claim_status,CLM-2026-16693,v15,0.899,183,1074,transferred_human,agent_could_not_resolve
C-20260904-03298,2026-09-04 12:03:50,hi,claim_status,CLM-2026-75686,v15,0.894,190,1392,transferred_human,agent_could_not_resolve
C-20260904-03299,2026-09-04 14:46:58,en,network_hospital,,v15,0.93,87,368,contained,
C-20260904-03300,2026-09-04 11:13:07,en,network_hospital,,v15,0.936,96,590,contained,
C-20260904-03301,2026-09-04 13:39:11,en,network_hospital,,v15,0.95,164,498,contained,
C-20260904-03302,2026-09-04 13:29:17,en,policy_details,,v15,0.922,191,466,transferred_human,agent_could_not_resolve
C-20260904-03303,2026-09-04 16:30:07,en,network_hospital,,v15,0.973,159,260,contained,
C-20260904-03304,2026-09-04 12:26:17,hi,renewal_premium,,v15,0.9,80,597,contained,
C-20260904-03305,2026-09-04 19:14:15,hi,claim_status,CLM-2026-70334,v15,0.839,217,1485,transferred_human,agent_could_not_resolve
C-20260904-03306,2026-09-04 17:10:53,en,network_hospital,,v15,0.887,142,364,contained,
C-20260904-03307,2026-09-04 14:59:48,en,claim_status,CLM-2026-96668,v15,0.894,87,993,transferred_human,agent_could_not_resolve
C-20260904-03308,2026-09-04 18:55:30,en,network_hospital,,v15,0.892,51,499,contained,
C-20260904-03309,2026-09-04 17:14:54,en,network_hospital,,v15,0.878,150,537,transferred_human,caller_requested_human
C-20260904-03310,2026-09-04 12:37:30,hi,claim_status,CLM-2026-94199,v15,0.756,196,1311,abandoned,
C-20260904-03311,2026-09-04 11:46:22,en,network_hospital,,v15,0.857,211,511,transferred_human,out_of_scope
C-20260904-03312,2026-09-04 17:47:32,en,network_hospital,,v15,0.902,157,339,contained,
C-20260904-03313,2026-09-04 17:29:56,hi,network_hospital,,v15,0.71,161,393,contained,
C-20260904-03314,2026-09-04 10:19:03,en,renewal_premium,,v15,0.9,119,419,contained,
C-20260904-03315,2026-09-04 19:32:07,hi,policy_details,,v15,0.826,25,550,contained,
C-20260905-03316,2026-09-05 12:03:00,en,claim_status,CLM-2026-18799,v15,0.932,240,1527,abandoned,
C-20260905-03317,2026-09-05 14:55:46,en,renewal_premium,,v15,0.933,83,373,contained,
C-20260905-03318,2026-09-05 16:57:30,hi,renewal_premium,,v15,0.865,131,552,contained,
C-20260905-03319,2026-09-05 13:56:30,hi,claim_status,CLM-2026-18404,v15,0.781,150,1212,transferred_human,agent_could_not_resolve
C-20260905-03320,2026-09-05 18:01:52,hi,network_hospital,,v15,0.836,150,440,contained,
C-20260905-03321,2026-09-05 13:42:35,en,network_hospital,,v15,0.889,103,348,transferred_human,out_of_scope
C-20260905-03322,2026-09-05 12:52:41,en,policy_details,,v15,0.921,148,1074,contained,
C-20260905-03323,2026-09-05 20:53:00,en,policy_details,,v15,0.911,177,1552,transferred_human,out_of_scope
C-20260905-03324,2026-09-05 16:45:14,en,network_hospital,,v15,0.919,178,389,contained,
C-20260905-03325,2026-09-05 11:30:00,en,claim_status,CL8971093,v15,0.935,53,239,contained,
C-20260905-03326,2026-09-05 20:36:27,en,renewal_premium,,v15,0.956,110,404,contained,
C-20260905-03327,2026-09-05 17:10:40,en,renewal_premium,,v15,0.934,87,414,contained,
C-20260905-03328,2026-09-05 16:07:43,en,renewal_premium,,v15,0.99,158,264,transferred_human,agent_could_not_resolve
C-20260905-03329,2026-09-05 12:11:44,en,renewal_premium,,v15,0.942,171,437,contained,
C-20260905-03330,2026-09-05 18:20:53,en,renewal_premium,,v15,0.921,100,304,transferred_human,out_of_scope
C-20260905-03331,2026-09-05 16:09:47,hi,claim_status,CLM-2026-40143,v15,0.896,87,1230,transferred_human,agent_could_not_resolve
C-20260905-03332,2026-09-05 13:03:58,en,policy_details,,v15,0.904,76,428,contained,
C-20260905-03333,2026-09-05 17:00:29,en,claim_status,CLM-2026-12616,v15,0.888,97,1428,transferred_human,agent_could_not_resolve
C-20260905-03334,2026-09-05 20:49:46,en,policy_details,,v15,0.99,154,337,transferred_human,caller_requested_human
C-20260905-03335,2026-09-05 12:53:02,hi,network_hospital,,v15,0.873,98,638,contained,
C-20260905-03336,2026-09-05 13:46:27,en,policy_details,,v15,0.99,113,387,contained,
C-20260905-03337,2026-09-05 10:51:43,en,network_hospital,,v15,0.959,177,394,transferred_human,caller_requested_human
C-20260905-03338,2026-09-05 10:26:46,en,policy_details,,v15,0.947,175,427,transferred_human,agent_could_not_resolve
C-20260905-03339,2026-09-05 17:54:51,en,claim_status,CLM-2026-48019,v15,0.917,225,1392,transferred_human,agent_could_not_resolve
C-20260905-03340,2026-09-05 13:02:48,hi,network_hospital,,v15,0.861,220,520,transferred_human,caller_requested_human
C-20260905-03341,2026-09-05 12:30:55,en,network_hospital,,v15,0.952,171,531,transferred_human,out_of_scope
C-20260905-03342,2026-09-05 09:19:31,en,claim_status,CLM-2026-41294,v15,0.913,102,1056,transferred_human,agent_could_not_resolve
C-20260905-03343,2026-09-05 16:55:40,en,claim_status,CLM-2026-91090,v15,0.99,184,1503,transferred_human,agent_could_not_resolve
C-20260905-03344,2026-09-05 11:28:35,hi,claim_status,CL8421491,v15,0.824,154,567,contained,
C-20260905-03345,2026-09-05 13:29:13,en,renewal_premium,,v15,0.901,122,403,contained,
C-20260905-03346,2026-09-05 11:51:33,en,network_hospital,,v15,0.956,115,269,contained,
C-20260905-03347,2026-09-05 09:27:46,en,claim_status,CL8608817,v15,0.891,115,364,contained,
C-20260905-03348,2026-09-05 18:05:56,en,renewal_premium,,v15,0.882,169,508,transferred_human,caller_requested_human
C-20260905-03349,2026-09-05 16:44:50,hi,network_hospital,,v15,0.847,25,428,contained,
C-20260905-03350,2026-09-05 18:47:23,hi,network_hospital,,v15,0.881,137,292,contained,
C-20260905-03351,2026-09-05 16:32:07,hi,network_hospital,,v15,0.835,128,476,contained,
C-20260905-03352,2026-09-05 11:26:01,en,claim_status,CLM-2026-97749,v15,0.96,219,1557,transferred_human,agent_could_not_resolve
C-20260905-03353,2026-09-05 10:27:07,en,claim_status,CL8919139,v15,0.84,145,508,contained,
C-20260905-03354,2026-09-05 14:52:06,en,renewal_premium,,v15,0.909,158,550,transferred_human,caller_requested_human
C-20260905-03355,2026-09-05 13:18:31,en,renewal_premium,,v15,0.99,113,306,contained,
C-20260905-03356,2026-09-05 13:53:32,en,claim_status,CL8920588,v15,0.923,32,311,contained,
C-20260905-03357,2026-09-05 11:30:06,en,renewal_premium,,v15,0.88,108,447,contained,
C-20260905-03358,2026-09-05 09:33:49,en,claim_status,CLM-2026-56140,v15,0.874,218,1263,transferred_human,agent_could_not_resolve
C-20260905-03359,2026-09-05 17:02:43,hi,renewal_premium,,v15,0.784,52,458,contained,
C-20260905-03360,2026-09-05 19:46:37,en,claim_status,CLM-2026-34529,v15,0.945,153,1440,transferred_human,agent_could_not_resolve
C-20260905-03361,2026-09-05 15:49:36,en,claim_status,CLM-2026-86101,v15,0.872,178,1476,transferred_human,agent_could_not_resolve
C-20260905-03362,2026-09-05 16:17:47,en,claim_status,CLM-2026-42930,v15,0.902,201,1809,transferred_human,agent_could_not_resolve
C-20260905-03363,2026-09-05 13:24:35,en,claim_status,CLM-2026-97551,v15,0.936,111,1173,transferred_human,agent_could_not_resolve
C-20260905-03364,2026-09-05 13:18:48,en,network_hospital,,v15,0.954,168,441,transferred_human,out_of_scope
C-20260905-03365,2026-09-05 12:33:12,hi,claim_status,CLM-2026-31033,v15,0.784,175,1332,transferred_human,agent_could_not_resolve
C-20260905-03366,2026-09-05 13:47:22,en,renewal_premium,,v15,0.879,211,494,transferred_human,out_of_scope
C-20260905-03367,2026-09-05 19:23:07,en,renewal_premium,,v15,0.884,114,395,contained,
C-20260905-03368,2026-09-05 14:41:31,en,claim_status,CLM-2026-26275,v15,0.791,106,1227,transferred_human,agent_could_not_resolve
C-20260905-03369,2026-09-05 17:46:23,en,renewal_premium,,v15,0.891,137,478,contained,
C-20260905-03370,2026-09-05 17:46:48,hi,policy_details,,v15,0.766,135,510,contained,
C-20260905-03371,2026-09-05 15:15:03,en,claim_status,CL8272665,v15,0.899,87,479,contained,
C-20260905-03372,2026-09-05 13:22:51,en,claim_status,CL8787059,v15,0.946,203,372,abandoned,
C-20260905-03373,2026-09-05 15:26:47,en,claim_status,CL7166739,v15,0.895,163,353,transferred_human,agent_could_not_resolve
C-20260905-03374,2026-09-05 14:31:24,en,renewal_premium,,v15,0.917,203,453,transferred_human,caller_requested_human
C-20260905-03375,2026-09-05 14:51:41,en,renewal_premium,,v15,0.86,135,509,transferred_human,escalation_policy
C-20260905-03376,2026-09-05 13:31:55,en,claim_status,CLM-2026-32089,v15,0.976,178,1140,transferred_human,agent_could_not_resolve
C-20260905-03377,2026-09-05 18:40:08,en,claim_status,CLM-2026-78764,v15,0.903,117,1104,transferred_human,agent_could_not_resolve
C-20260905-03378,2026-09-05 16:56:35,en,renewal_premium,,v15,0.958,113,562,contained,
C-20260905-03379,2026-09-05 16:19:28,en,claim_status,CLM-2026-62356,v15,0.971,137,1482,transferred_human,agent_could_not_resolve
C-20260905-03380,2026-09-05 19:07:07,en,claim_status,CL7498295,v15,0.969,225,425,transferred_human,out_of_scope
C-20260905-03381,2026-09-05 17:45:55,en,claim_status,CL8316143,v15,0.945,118,497,contained,
C-20260905-03382,2026-09-05 14:29:42,hi,claim_status,CL7417452,v15,0.903,146,453,transferred_human,caller_requested_human
C-20260905-03383,2026-09-05 16:15:13,hi,claim_status,CLM-2026-49394,v15,0.921,101,1128,transferred_human,agent_could_not_resolve
C-20260905-03384,2026-09-05 12:20:05,hi,claim_status,CL7421986,v15,0.841,114,554,contained,
C-20260905-03385,2026-09-05 09:05:03,en,renewal_premium,,v15,0.981,84,301,contained,
C-20260905-03386,2026-09-05 14:56:40,en,network_hospital,,v15,0.882,135,445,contained,
C-20260905-03387,2026-09-05 13:17:28,hi,network_hospital,,v15,0.86,125,459,contained,
C-20260905-03388,2026-09-05 12:53:09,en,claim_status,CLM-2026-46693,v15,0.965,128,1050,transferred_human,agent_could_not_resolve
C-20260905-03389,2026-09-05 10:46:38,hi,claim_status,CL8903315,v15,0.872,201,252,transferred_human,escalation_policy
C-20260905-03390,2026-09-05 13:17:24,hi,claim_status,CL8879182,v15,0.777,180,171,contained,
C-20260905-03391,2026-09-05 12:25:59,en,claim_status,CLM-2026-33976,v15,0.961,186,1293,transferred_human,agent_could_not_resolve
C-20260905-03392,2026-09-05 10:22:15,en,claim_status,CLM-2026-18659,v15,0.887,122,1530,transferred_human,agent_could_not_resolve
C-20260905-03393,2026-09-05 09:57:58,en,claim_status,CLM-2026-51914,v15,0.974,175,1992,transferred_human,agent_could_not_resolve
C-20260905-03394,2026-09-05 10:40:37,en,claim_status,CLM-2026-41359,v15,0.911,142,1203,transferred_human,agent_could_not_resolve
C-20260905-03395,2026-09-05 09:32:00,en,claim_status,CL7876445,v15,0.932,107,359,contained,
C-20260905-03396,2026-09-05 16:48:01,en,claim_status,CL7373697,v15,0.935,115,460,contained,
C-20260905-03397,2026-09-05 14:55:25,hi,network_hospital,,v15,0.882,151,469,contained,
C-20260905-03398,2026-09-05 12:40:55,en,claim_status,CLM-2026-79035,v15,0.967,151,1404,transferred_human,agent_could_not_resolve
C-20260905-03399,2026-09-05 11:51:30,en,network_hospital,,v15,0.965,242,314,transferred_human,out_of_scope
C-20260905-03400,2026-09-05 17:03:27,en,claim_status,CL7003332,v15,0.937,190,512,transferred_human,out_of_scope
C-20260905-03401,2026-09-05 15:11:55,en,claim_status,CLM-2026-29170,v15,0.874,156,1236,transferred_human,agent_could_not_resolve
C-20260905-03402,2026-09-05 14:17:13,en,network_hospital,,v15,0.986,121,334,contained,
C-20260905-03403,2026-09-05 15:29:35,en,network_hospital,,v15,0.895,120,481,transferred_human,caller_requested_human
